footprint_sqm,perimeter,floors,finish_grade,is_coastal,terrain,road_access,plot_area,bathroom_count,room_count,concrete_m3,steel_kg,brickwork_m3,floor_area_sqm,wall_plaster_sqm,door_count,window_count,concrete_per_sqm,steel_to_concrete_ratio,opening_to_wall_ratio,perimeter_to_area_ratio,terrain_encoded,road_access_encoded,finish_grade_encoded,roof_type_encoded,direct_cost_lkr,grand_total_lkr
135.7,49.8,1.0,mid,1.0,flat,paved,725.6,2.0,5,33.902,3729.2,44.902,135.7,313.74,8.0,10.0,0.2498305084745763,109.99941006430298,0.13516601913219498,0.36698599852616065,0.0,0.0,1.0,2.0,6801039.36,10899121.39
72.7,36.7,1.0,mid,0.0,sloped,paved,580.5,3.0,8,21.479,2362.7,29.598,72.7,212.86,12.0,16.0,0.29544704264099036,110.00046557102286,0.2977759282378509,0.5048143053645117,1.0,0.0,1.0,1.0,5085539.33,7811285.83
105.9,55.0,1.0,mid,1.0,rocky,paved,637.7,4.0,4,32.028,3523.1,54.801,105.9,366.3,9.0,8.0,0.3024362606232294,110.0006244536031,0.10943184998600618,0.5193578847969783,3.0,0.0,1.0,1.0,6699357.7,9910269.87
176.1,54.4,1.0,mid,1.0,flat,gravel,424.5,1.0,3,40.429,4447.2,55.26,176.1,331.84,5.0,6.0,0.22957978421351508,110.00024734720125,0.08201504149377593,0.3089153889835321,0.0,1.0,1.0,2.0,7699037.7,12105080.24
82.4,39.1,1.0,economy,0.0,flat,paved,803.1,2.0,6,23.658,2602.4,44.942,82.4,267.44,8.0,10.0,0.2871116504854369,110.00084537999831,0.1605397859469521,0.47451456310679613,0.0,0.0,0.0,1.0,5251797.5,6550477.52
84.7,50.8,2.0,mid,0.0,hilly,paved,363.1,2.0,7,40.478,4452.6,95.119,169.4,650.24,10.0,14.0,0.23894923258559622,110.00049409555808,0.0866670853482384,0.2998819362455726,2.0,0.0,1.0,1.0,9237488.13,15853145.99
139.2,64.1,1.0,mid,0.0,flat,gravel,680.9,2.0,5,39.542,4349.6,62.417,139.2,441.01,8.0,10.0,0.28406609195402305,109.9994942086895,0.09782377543063729,0.4604885057471264,0.0,1.0,1.0,0.0,7924603.9,11496164.35
165.0,52.8,2.0,mid,1.0,sloped,gravel,494.2,1.0,4,61.367,6750.4,112.806,330.0,656.83,6.0,8.0,0.18596060606060605,110.000488862092,0.04669508976478437,0.16,1.0,1.0,1.0,1.0,12354780.16,12736670.51
77.6,38.9,2.0,mid,0.0,hilly,paved,158.7,3.0,3,34.212,3763.3,78.731,155.2,513.48,7.0,6.0,0.22043814432989695,109.99941540979772,0.05561755952380953,0.2506443298969072,2.0,0.0,1.0,1.0,7613193.73,12378287.11
80.8,38.9,1.0,economy,0.0,flat,paved,391.1,3.0,4,23.408,2574.9,44.427,80.8,267.63,7.0,7.0,0.28970297029702974,110.00085440874915,0.11694207372435082,0.4814356435643564,0.0,0.0,0.0,2.0,5143364.1,5559107.3
83.9,41.9,2.0,luxury,0.0,hilly,paved,1118.8,2.0,5,36.909,4060.0,73.257,167.8,559.62,9.0,12.0,0.21995828367103692,110.00027093662793,0.09001956947162428,0.24970202622169246,2.0,0.0,2.0,1.0,8280434.18,13543360.35
93.2,52.4,2.0,mid,0.0,flat,paved,523.2,1.0,6,43.394,4773.3,81.171,186.4,666.53,8.0,12.0,0.23280042918454935,109.99907821357792,0.07340386487305918,0.28111587982832614,0.0,0.0,1.0,2.0,9089606.14,12268786.15
129.8,62.0,1.0,mid,0.0,rocky,gravel,740.5,1.0,8,37.515,4126.6,72.683,129.8,420.36,10.0,16.0,0.28902157164869025,109.99866719978677,0.1380201721790108,0.4776579352850539,3.0,1.0,1.0,2.0,8086748.16,10642279.67
95.8,53.1,1.0,mid,0.0,flat,paved,357.3,4.0,3,30.216,3323.8,56.9,95.8,356.83,8.0,6.0,0.31540709812108564,110.00132380195923,0.0935720097640358,0.5542797494780793,0.0,0.0,1.0,1.0,6390776.83,9031330.71
139.6,60.9,1.0,luxury,1.0,flat,none,955.3,3.0,4,38.299,4212.9,50.428,139.6,415.64,9.0,10.0,0.2743481375358166,110.00026110342306,0.11940216945818194,0.4362464183381089,0.0,3.0,2.0,2.0,7707760.13,12228998.52
330.8,87.1,1.0,economy,0.0,rocky,paved,599.4,2.0,4,70.779,7785.7,108.267,330.8,517.37,6.0,7.0,0.21396311970979442,110.00014128484437,0.057297255863866324,0.2633010882708585,3.0,0.0,0.0,3.0,13369393.66,17160131.67
50.0,30.8,1.0,mid,1.0,rocky,none,121.4,3.0,6,16.538,1819.2,22.031,50.0,174.33,10.0,12.0,0.33076,110.0012093360745,0.3091397849462366,0.616,3.0,3.0,1.0,2.0,3940294.66,4494910.32
163.8,65.3,2.0,mid,0.0,hilly,gravel,341.3,2.0,6,65.432,7197.5,129.138,327.6,754.87,9.0,12.0,0.19973137973137972,109.99969433916127,0.06392017257123195,0.19932844932844931,2.0,1.0,1.0,1.0,13486771.2,16831836.56
147.9,49.9,2.0,economy,0.0,flat,gravel,666.0,2.0,4,56.173,6179.0,112.671,295.8,664.67,6.0,7.0,0.18990196078431373,109.99946593559183,0.04366302078009317,0.16869506423258956,0.0,1.0,0.0,2.0,11456962.05,12147044.56
221.5,63.3,1.0,mid,0.0,flat,paved,464.4,2.0,7,49.281,5420.9,64.888,221.5,415.25,10.0,14.0,0.22248758465011287,109.99979708203972,0.13534387642515633,0.28577878103837473,0.0,0.0,1.0,2.0,9956660.22,13998985.23
121.0,48.8,1.0,luxury,1.0,flat,gravel,1869.9,1.0,4,31.796,3497.6,40.871,121.0,327.94,7.0,10.0,0.2627768595041322,110.00125801987672,0.13337426661208898,0.4033057851239669,0.0,1.0,2.0,3.0,6354500.1,10081588.66
127.5,49.7,1.0,mid,0.0,flat,gravel,109.6,1.0,5,32.892,3618.1,48.768,127.5,320.07,7.0,10.0,0.2579764705882353,109.99939194941018,0.11745621676830185,0.3898039215686275,0.0,1.0,1.0,2.0,6626419.2,9569786.27
156.3,62.2,1.0,mid,1.0,hilly,none,162.5,3.0,3,40.515,4456.6,56.835,156.3,363.25,7.0,6.0,0.2592130518234165,109.99876588917685,0.07820673781125759,0.3979526551503519,2.0,3.0,1.0,1.0,7857369.09,13196535.4
84.7,49.3,1.0,economy,0.0,flat,gravel,324.7,3.0,5,27.168,2988.5,44.525,84.7,278.05,8.0,8.0,0.3207556080283353,110.00073616018847,0.12736208209316813,0.5820543093270365,0.0,1.0,0.0,2.0,5585581.06,8599239.86
151.6,68.2,1.0,mid,0.0,hilly,gravel,159.0,2.0,2,41.991,4619.0,61.693,151.6,391.47,5.0,4.0,0.2769854881266491,109.99976185373056,0.051952615199277186,0.449868073878628,2.0,1.0,1.0,1.0,7806173.18,9187200.48
89.7,50.3,2.0,luxury,1.0,flat,paved,452.5,3.0,5,41.844,4602.8,98.949,179.4,720.4,10.0,12.0,0.23324414715719063,109.9990440684447,0.0719547225619294,0.28037904124860646,0.0,0.0,2.0,1.0,9681488.9,17951249.85
106.0,41.8,2.0,mid,0.0,flat,paved,635.3,2.0,5,42.193,4641.2,83.037,212.0,498.26,8.0,10.0,0.19902358490566036,109.99928898158463,0.07900763358778627,0.1971698113207547,0.0,0.0,1.0,1.0,9013388.29,11703508.76
70.5,35.7,1.0,mid,0.0,flat,gravel,453.3,4.0,5,20.855,2294.0,29.446,70.5,224.91,10.0,10.0,0.29581560283687947,109.99760249340686,0.20354882959422985,0.5063829787234043,0.0,1.0,1.0,1.0,4730232.32,5415636.68
118.3,46.3,1.0,mid,1.0,sloped,paved,563.0,1.0,5,30.58,3363.8,58.505,118.3,302.8,7.0,10.0,0.2584953508030431,110.00000000000001,0.12839879154078548,0.39137785291631444,1.0,0.0,1.0,2.0,6554038.27,7795686.38
107.5,47.7,1.0,luxury,0.0,flat,paved,534.3,3.0,5,29.616,3257.8,49.965,107.5,321.55,10.0,12.0,0.2754976744186046,110.0013506212858,0.15746071261864011,0.44372093023255815,0.0,0.0,2.0,2.0,6597562.37,12624001.09
128.8,45.6,2.0,economy,0.0,sloped,track,788.9,3.0,7,49.651,5461.6,84.38,257.6,590.98,10.0,12.0,0.1927445652173913,109.99979859418742,0.09159531524356028,0.17701863354037267,1.0,2.0,0.0,1.0,10240266.24,14881610.74
264.4,69.6,3.0,economy,0.0,hilly,track,565.2,1.0,5,128.286,14111.5,248.601,793.1999999999999,1277.86,6.0,8.0,0.161732223903177,110.00031180331447,0.024521562983101448,0.08774583963691376,2.0,2.0,0.0,0.0,24790468.1,33271984.04
126.7,49.8,1.0,mid,1.0,flat,paved,364.8,2.0,7,32.778,3605.6,57.02,126.7,313.74,10.0,14.0,0.2587056037884767,110.00061016535481,0.17968165098792357,0.39305445935280187,0.0,0.0,1.0,2.0,7170006.53,9258035.59
108.9,56.3,1.0,mid,0.0,flat,paved,549.4,2.0,5,32.828,3611.1,51.516,108.9,353.56,8.0,10.0,0.30145087235996326,110.00060923601802,0.12372612892621261,0.5169880624426079,0.0,0.0,1.0,0.0,6605004.29,7174339.49
162.9,62.7,1.0,luxury,1.0,flat,gravel,234.7,4.0,5,41.442,4558.6,63.965,162.9,376.58,12.0,12.0,0.2544014732965009,109.999517397809,0.14776347137082743,0.3848987108655617,0.0,1.0,2.0,1.0,8705033.73,11730494.44
142.3,50.4,2.0,luxury,0.0,rocky,none,384.2,2.0,3,54.745,6022.0,115.992,284.6,675.26,7.0,7.0,0.1923576950105411,110.00091332541786,0.04970669959864155,0.17709065354884046,3.0,3.0,2.0,2.0,11675315.2,22072755.2
143.0,55.2,2.0,economy,1.0,sloped,paved,255.0,2.0,2,56.285,6191.3,97.748,286.0,638.11,4.0,3.0,0.1968006993006993,109.99911166385361,0.024879465941401904,0.193006993006993,1.0,0.0,0.0,0.0,10788982.78,16911923.47
112.5,46.9,2.0,luxury,1.0,flat,paved,457.5,2.0,5,45.721,5029.3,99.043,225.0,596.85,9.0,12.0,0.20320444444444444,109.9997812821242,0.08132819208944417,0.20844444444444443,0.0,0.0,2.0,1.0,10160093.7,18134987.6
153.0,65.4,2.0,mid,1.0,flat,paved,411.4,2.0,5,63.456,6980.2,141.257,306.0,863.28,8.0,10.0,0.20737254901960786,110.00063035804337,0.051599715827651965,0.21372549019607845,0.0,0.0,1.0,1.0,13448793.09,18884778.03
115.5,50.9,2.0,luxury,0.0,flat,paved,106.7,2.0,4,48.005,5280.5,91.263,231.0,649.89,8.0,10.0,0.2078138528138528,109.99895844182898,0.06963952295244663,0.22034632034632035,0.0,0.0,2.0,1.0,10218345.98,14564444.17
106.3,44.5,2.0,mid,0.0,hilly,paved,676.9,3.0,4,43.777,4815.5,80.092,212.6,589.18,8.0,8.0,0.20591251175917216,110.00068529136304,0.0630190941005223,0.20931326434619002,2.0,0.0,1.0,1.0,9264859.65,10646670.65
265.9,78.2,1.0,economy,0.0,flat,paved,237.3,2.0,4,59.903,6589.3,106.238,265.9,498.92,6.0,7.0,0.2252839413313276,109.99949919035775,0.05687870948105312,0.29409552463332084,0.0,0.0,0.0,2.0,11738013.18,15907857.33
155.3,53.7,2.0,economy,1.0,flat,paved,1373.0,3.0,4,59.212,6513.3,115.661,310.6,668.03,7.0,7.0,0.19063747585318738,109.99966223062893,0.04748772250652588,0.1728911783644559,0.0,0.0,0.0,1.0,11986311.68,18216554.32
77.2,36.2,1.0,luxury,0.0,flat,paved,293.0,4.0,7,21.981,2417.9,31.004,77.2,234.9,14.0,17.0,0.2847279792746114,109.99954506164414,0.3079780571033649,0.4689119170984456,0.0,0.0,2.0,1.0,5468684.8,7680261.38
105.4,48.1,1.0,luxury,1.0,flat,paved,339.4,2.0,6,29.541,3249.5,40.507,105.4,308.08,10.0,14.0,0.2802751423149905,109.99966148742426,0.18112613203832523,0.45635673624288425,0.0,0.0,2.0,2.0,6367949.82,7728488.58
76.4,35.4,1.0,mid,1.0,sloped,paved,537.1,1.0,6,21.49,2363.9,28.578,76.4,220.9,8.0,12.0,0.28128272251308895,110.00000000000001,0.21822667109445418,0.4633507853403141,1.0,0.0,1.0,0.0,4627668.99,7138810.08
66.6,39.2,1.0,luxury,0.0,hilly,none,389.8,1.0,5,21.742,2391.6,41.127,66.6,286.47,8.0,12.0,0.3264564564564565,109.99908012142396,0.17775029947061324,0.5885885885885886,2.0,3.0,2.0,2.0,4915325.95,8428763.73
92.8,39.9,2.0,mid,1.0,hilly,none,475.1,2.0,5,38.303,4213.3,82.322,185.6,525.08,8.0,10.0,0.2063739224137931,109.99921677153228,0.08191369383272987,0.21497844827586207,2.0,3.0,1.0,2.0,8516103.68,13553965.23
50.0,38.1,1.0,economy,0.0,flat,paved,490.6,2.0,5,19.051,2095.6,27.833,50.0,219.46,7.0,8.0,0.38101999999999997,109.99947509317097,0.16982525227664289,0.762,0.0,0.0,0.0,2.0,3934209.54,5740115.38
55.2,38.2,1.0,luxury,1.0,sloped,none,180.5,3.0,6,19.984,2198.2,37.146,55.2,273.55,12.0,14.0,0.3620289855072464,109.99799839871896,0.2320167610770544,0.6920289855072463,1.0,3.0,2.0,1.0,4977485.82,8718310.37
149.8,55.4,1.0,mid,0.0,flat,paved,150.4,2.0,4,37.724,4149.6,63.886,149.8,383.37,7.0,8.0,0.25182910547396525,109.99893966705548,0.08924183243229261,0.36982643524699593,0.0,0.0,1.0,1.0,7744781.82,10261591.85
93.4,49.6,4.0,mid,1.0,flat,gravel,975.1,3.0,3,69.198,7611.8,186.185,373.6,1190.4,7.0,6.0,0.18521948608137043,110.0002890256944,0.025974025974025976,0.13276231263383298,0.0,1.0,1.0,2.0,15459074.05,22152255.91
171.6,55.3,1.0,economy,0.0,hilly,paved,181.5,1.0,4,40.268,4429.5,53.979,171.6,358.34,5.0,7.0,0.23466200466200468,110.00049667229561,0.08142553693651168,0.32226107226107226,2.0,0.0,0.0,1.0,7597579.78,12323624.9
223.2,64.7,3.0,economy,0.0,rocky,paved,456.3,2.0,7,111.362,12249.8,208.515,669.5999999999999,1261.65,9.0,12.0,0.16631123058542416,109.99982040552432,0.03843858183120449,0.09662485065710874,3.0,0.0,0.0,2.0,21893770.75,27669032.14
145.2,49.8,2.0,mid,1.0,flat,paved,118.4,2.0,4,54.82,6030.2,98.434,290.4,561.74,7.0,8.0,0.1887741046831956,110.0,0.06594162732468128,0.17148760330578514,0.0,0.0,1.0,1.0,11019225.09,21207675.19
177.2,72.7,1.0,economy,0.0,flat,gravel,418.2,1.0,5,47.188,5190.7,75.297,177.2,492.91,6.0,8.0,0.26629796839729125,110.00042383656861,0.06420481735524007,0.4102708803611739,0.0,1.0,0.0,1.0,9074816.0,9822119.47
56.8,36.3,2.0,mid,1.0,sloped,track,1408.1,4.0,5,28.232,3105.5,62.645,113.6,479.16,10.0,10.0,0.2485211267605634,109.99929158401814,0.10231316725978648,0.31954225352112675,1.0,2.0,1.0,2.0,6686819.33,11560635.81
123.8,48.9,1.0,mid,0.0,rocky,track,425.4,1.0,8,32.075,3528.3,39.95,123.8,297.31,10.0,16.0,0.25908723747980617,110.00155884645362,0.20790599033480514,0.3949919224555735,3.0,2.0,1.0,2.0,6712784.38,10046573.39
132.1,46.2,2.0,mid,0.0,flat,paved,407.3,1.0,7,50.504,5555.4,79.865,264.2,574.73,9.0,14.0,0.19115821347464043,109.99920798352605,0.09673408184910215,0.17486752460257382,0.0,0.0,1.0,1.0,10362143.23,17030200.18
138.3,50.4,1.0,mid,0.0,flat,paved,649.2,2.0,4,34.522,3797.4,47.595,138.3,335.66,7.0,8.0,0.2496167751265365,109.99942065928974,0.10321306767187219,0.36442516268980474,0.0,0.0,1.0,2.0,6866068.99,9296551.77
108.2,43.0,1.0,mid,0.0,flat,paved,305.3,1.0,7,28.007,3080.8,45.764,108.2,257.14,9.0,14.0,0.2588447319778189,110.00107116078124,0.2082021410579345,0.3974121996303142,0.0,0.0,1.0,0.0,6167629.31,8320760.61
117.3,43.9,2.0,mid,1.0,hilly,paved,515.1,3.0,3,45.87,5045.7,107.242,234.6,560.16,7.0,6.0,0.1955242966751918,110.0,0.05308666086678622,0.18712702472293266,2.0,0.0,1.0,2.0,10045253.12,13920500.34
191.5,76.3,1.0,mid,0.0,hilly,gravel,308.1,2.0,4,49.954,5494.9,79.701,191.5,474.59,7.0,8.0,0.26085639686684076,109.99919926332225,0.07504078303425775,0.39843342036553525,2.0,1.0,1.0,1.0,9726260.22,12637722.9
80.4,47.6,3.0,economy,1.0,flat,none,80.5,2.0,5,50.051,5505.6,122.223,241.20000000000002,919.63,7.0,8.0,0.2075082918739635,109.99980020379213,0.03800187255603899,0.19734660033167495,0.0,3.0,0.0,1.0,11025346.05,19974158.67
108.0,48.1,1.0,mid,0.0,flat,track,937.4,1.0,6,29.714,3268.5,37.043,108.0,270.32,8.0,12.0,0.2751296296296296,109.99865383320994,0.1631842207953457,0.44537037037037036,0.0,2.0,1.0,1.0,5919588.86,9849508.51
229.6,70.6,1.0,mid,1.0,flat,paved,432.2,1.0,5,52.938,5823.2,90.24,229.6,480.08,7.0,10.0,0.23056620209059234,110.00037780044579,0.087341121808475,0.30749128919860624,0.0,0.0,1.0,2.0,10626063.36,13757453.07
162.4,62.8,3.0,economy,0.0,flat,paved,219.0,1.0,5,87.715,9648.6,202.309,487.20000000000005,1262.28,6.0,8.0,0.18003899835796386,109.99942997206863,0.024777045068059927,0.1288998357963875,0.0,0.0,0.0,2.0,18157381.12,24059065.44
110.1,53.1,1.0,mid,0.0,sloped,none,733.5,1.0,7,32.092,3530.1,53.971,110.1,370.64,9.0,14.0,0.291480472297911,109.99937679172379,0.1428417130204677,0.4822888283378747,1.0,3.0,1.0,1.0,6856662.02,8758518.81
169.8,62.1,2.0,mid,0.0,flat,gravel,426.7,2.0,2,65.73,7230.3,142.047,339.6,727.81,5.0,4.0,0.19355123674911662,110.0,0.02849865767192125,0.18286219081272084,0.0,1.0,1.0,1.0,13465235.46,18138398.72
55.5,32.5,2.0,luxury,0.0,flat,paved,453.6,2.0,4,26.207,2882.8,54.314,111.0,416.33,8.0,10.0,0.2360990990990991,110.00114473232343,0.11046480601953146,0.2927927927927928,0.0,0.0,2.0,1.0,6098633.73,8779478.96
106.2,51.5,1.0,mid,1.0,flat,gravel,590.7,2.0,4,30.94,3403.4,62.513,106.2,359.47,7.0,8.0,0.2913370998116761,110.0,0.09257271653965869,0.4849340866290019,0.0,1.0,1.0,1.0,6562825.73,11408158.57
50.0,35.4,2.0,mid,1.0,flat,paved,304.8,3.0,5,25.752,2832.7,64.587,100.0,440.38,9.0,10.0,0.25751999999999997,109.99922336129232,0.0972927241962775,0.354,0.0,0.0,1.0,1.0,6261888.51,10891239.9
152.0,68.6,1.0,mid,0.0,flat,paved,382.1,2.0,5,42.107,4631.8,54.507,152.0,385.53,8.0,10.0,0.27701973684210524,110.0007124706106,0.10276012708498809,0.45131578947368417,0.0,0.0,1.0,1.0,8029000.7,9650005.5
128.0,59.3,1.0,economy,0.0,flat,paved,641.1,2.0,5,36.338,3997.2,70.928,128.0,407.98,7.0,8.0,0.283890625,110.00055038802356,0.0866094291308932,0.46328125,0.0,0.0,0.0,2.0,7460702.21,8242995.57
199.1,65.3,2.0,mid,0.0,flat,paved,274.3,2.0,4,74.511,8196.2,155.209,398.2,794.05,7.0,8.0,0.1871195379206429,109.9998657916281,0.04306309679835237,0.16398794575590156,0.0,0.0,1.0,3.0,15337753.09,23018677.41
124.0,52.6,1.0,luxury,1.0,sloped,paved,373.5,2.0,3,33.549,3690.4,60.357,124.0,364.52,7.0,7.0,0.2705564516129032,110.00029807147754,0.09454460038757415,0.4241935483870968,1.0,0.0,2.0,1.0,7008570.37,9816901.68
100.1,46.1,1.0,mid,0.0,hilly,paved,284.7,1.0,5,28.332,3116.5,43.416,100.1,315.32,7.0,10.0,0.2830369630369631,109.9992940844275,0.12260127931769724,0.4605394605394606,2.0,0.0,1.0,3.0,5860368.38,6516334.24
61.8,39.7,3.0,economy,0.0,flat,track,135.0,1.0,5,40.027,4403.0,111.672,185.39999999999998,824.17,6.0,8.0,0.21589536138079832,110.00074949409148,0.04090135406346061,0.21413160733549086,0.0,2.0,0.0,1.0,9260771.33,12811180.72
101.5,50.6,1.0,mid,0.0,flat,gravel,368.4,4.0,8,30.083,3309.1,48.812,101.5,353.19,13.0,16.0,0.29638423645320194,109.99900275903335,0.18880742774648288,0.49852216748768474,0.0,1.0,1.0,3.0,6920872.96,7227125.8
102.3,45.9,1.0,economy,1.0,hilly,paved,581.5,1.0,5,28.279,3110.7,40.414,102.3,271.73,6.0,8.0,0.2764320625610948,110.00035361929346,0.12031086534150352,0.44868035190615835,2.0,0.0,0.0,0.0,5508408.83,8571441.96
87.7,44.0,1.0,mid,1.0,sloped,paved,817.1,4.0,6,25.938,2853.2,38.582,87.7,268.4,11.0,12.0,0.2957582668187001,110.00077106947336,0.2035398230088496,0.5017103762827821,1.0,0.0,1.0,0.0,5737993.22,7251306.99
132.6,57.6,2.0,economy,1.0,flat,track,351.9,2.0,4,55.229,6075.2,134.933,265.2,746.5,6.0,7.0,0.20825414781297136,110.00018106429593,0.04108102166714755,0.2171945701357466,0.0,2.0,0.0,1.0,11700338.69,13713599.12
152.3,64.1,2.0,mid,0.0,sloped,gravel,548.1,3.0,5,63.01,6931.1,126.344,304.6,864.07,9.0,10.0,0.20686145764937622,110.00000000000001,0.052250227174900764,0.21043992120814178,1.0,1.0,1.0,2.0,13287348.74,20283134.92
113.3,45.5,1.0,mid,1.0,sloped,paved,317.0,2.0,7,29.546,3250.1,46.952,113.3,271.18,10.0,14.0,0.2607766990291262,110.00135382116022,0.20998972876326702,0.40158870255957635,1.0,0.0,1.0,3.0,6514747.39,8728774.4
243.4,76.1,1.0,mid,0.0,sloped,track,190.7,2.0,5,56.491,6214.0,72.167,243.4,490.08,8.0,10.0,0.2320912078882498,109.99982298065179,0.09135039717563989,0.3126540673788003,1.0,2.0,1.0,2.0,10805801.47,13803215.74
77.1,47.9,1.0,mid,1.0,sloped,paved,296.1,2.0,6,25.782,2836.0,41.404,77.1,292.19,9.0,12.0,0.3343968871595331,109.99922426499108,0.16949747332959014,0.6212710765239948,1.0,0.0,1.0,1.0,5463457.28,6863441.43
182.7,71.8,1.0,mid,0.0,flat,gravel,303.2,1.0,3,47.021,5172.3,71.199,182.7,422.18,5.0,6.0,0.2573672687465791,109.99978732906574,0.06169678347599191,0.39299397920087575,0.0,1.0,1.0,3.0,8886767.62,11327429.94
126.6,54.3,3.0,mid,0.0,sloped,gravel,314.8,2.0,7,70.697,7776.7,174.473,379.79999999999995,1094.69,10.0,14.0,0.18614270668773042,110.0004243461533,0.051697010564171725,0.1429699842022117,1.0,1.0,1.0,1.0,15865212.93,23165176.07
120.7,45.2,1.0,mid,0.0,flat,paved,584.6,2.0,8,30.673,3374.0,62.024,120.7,314.59,11.0,16.0,0.254125932062966,109.99902194112086,0.20104895104895104,0.3744821872410936,0.0,0.0,1.0,1.0,7135692.8,12171881.65
119.2,59.4,2.0,economy,1.0,sloped,paved,1011.6,1.0,5,51.767,5694.4,109.903,238.4,665.28,6.0,8.0,0.21714345637583893,110.00057951977126,0.051729400613684196,0.24916107382550334,1.0,0.0,0.0,0.0,10449709.57,16584830.46
67.4,37.9,3.0,mid,1.0,flat,paved,400.3,2.0,3,40.973,4507.0,110.965,202.20000000000002,689.02,6.0,6.0,0.2026360039564787,109.99926781050937,0.03985214277463325,0.18743818001978238,0.0,0.0,1.0,3.0,9349557.25,13011920.94
128.1,46.4,1.0,mid,0.0,sloped,gravel,240.2,2.0,6,31.713,3488.4,49.693,128.1,283.97,9.0,12.0,0.24756440281030448,109.99905401570334,0.16735386854232354,0.3622170179547229,1.0,1.0,1.0,3.0,6815507.97,7464076.67
206.5,76.1,3.0,economy,0.0,sloped,paved,280.3,3.0,5,110.49,12153.9,263.534,619.5,1547.87,8.0,8.0,0.17835351089588378,110.0,0.023476274927593556,0.12284100080710249,1.0,0.0,0.0,1.0,23115947.01,29860488.82
105.0,46.5,1.0,mid,0.0,flat,paved,254.0,1.0,4,28.797,3167.7,43.743,105.0,275.28,6.0,8.0,0.27425714285714287,110.0010417751849,0.12064895649893215,0.44285714285714284,0.0,0.0,1.0,1.0,5688195.58,9074539.31
100.7,53.1,1.0,mid,0.0,flat,paved,821.6,2.0,8,30.877,3396.5,48.718,100.7,364.27,11.0,16.0,0.3066236345580933,110.00097159698157,0.18177560518689814,0.5273088381330685,0.0,0.0,1.0,1.0,6697865.73,11362687.89
175.6,67.1,1.0,mid,1.0,flat,gravel,350.4,1.0,6,44.526,4897.9,69.99,175.6,387.84,8.0,12.0,0.25356492027334854,110.00089835152494,0.11861172708988708,0.3821184510250569,0.0,1.0,1.0,2.0,8863036.93,17136387.88
185.4,70.3,2.0,mid,0.0,hilly,gravel,154.7,2.0,3,73.231,8055.4,128.819,370.8,905.46,6.0,6.0,0.19749460625674214,109.99986344580847,0.03291003398318727,0.1895900755124056,2.0,1.0,1.0,3.0,14381038.59,21992151.36
76.9,40.9,3.0,mid,0.0,flat,gravel,332.1,4.0,3,46.345,5097.9,103.762,230.70000000000002,809.82,8.0,6.0,0.2008885999133073,109.99892113496601,0.03942454851545761,0.17728651928912004,0.0,1.0,1.0,0.0,10257349.12,12663110.37
110.4,53.6,1.0,mid,1.0,flat,gravel,315.9,3.0,5,31.977,3517.5,51.642,110.4,326.96,9.0,10.0,0.28964673913043476,110.0009381743128,0.13096379765044355,0.4855072463768116,0.0,1.0,1.0,1.0,6610857.47,9048493.49
126.1,57.4,2.0,economy,0.0,flat,paved,542.1,3.0,5,53.277,5860.5,116.993,252.2,702.58,8.0,8.0,0.21124900872323554,110.00056309476885,0.050651030913645506,0.22759714512291832,0.0,0.0,0.0,3.0,11182277.12,12819294.99
149.9,62.5,1.0,economy,1.0,flat,paved,563.6,1.0,4,40.107,4411.8,57.883,149.9,412.5,5.0,7.0,0.2675583722481654,110.0007479991024,0.06411894528981299,0.41694462975316876,0.0,0.0,0.0,1.0,7515430.4,10968369.28
263.3,74.6,1.0,mid,0.0,hilly,paved,343.6,4.0,5,58.359,6419.5,102.524,263.3,480.42,10.0,10.0,0.22164451196353968,110.00017135317603,0.09964474482280565,0.28332700341815414,2.0,0.0,1.0,1.0,12163241.98,16625193.38
131.2,55.6,2.0,mid,1.0,flat,track,835.4,2.0,6,53.826,5920.9,131.414,262.4,702.78,9.0,12.0,0.20512957317073172,110.00074313528778,0.06540195799650649,0.21189024390243905,0.0,2.0,1.0,1.0,12059766.27,15645126.06
93.1,48.3,1.0,luxury,1.0,flat,gravel,389.3,2.0,5,28.311,3114.2,52.232,93.1,348.92,9.0,12.0,0.3040923737916219,109.99964678040337,0.1447754930759547,0.518796992481203,0.0,1.0,2.0,3.0,6241445.89,10768448.24
111.4,58.0,1.0,economy,1.0,flat,paved,163.2,2.0,8,33.873,3726.0,63.819,111.4,399.04,10.0,14.0,0.3040664272890484,109.99911433885396,0.13324321714782272,0.5206463195691202,0.0,0.0,0.0,1.0,7357749.25,11393877.08
128.2,57.2,1.0,mid,1.0,hilly,paved,437.1,2.0,4,35.718,3929.0,57.562,128.2,391.25,7.0,8.0,0.27861154446177855,110.00055994176604,0.0877572304326813,0.44617784711388464,2.0,0.0,1.0,1.0,7182075.39,8913801.25
350.0,88.6,4.0,economy,0.0,sloped,paved,717.1,1.0,4,215.685,23725.3,390.542,1400.0,2147.66,5.0,7.0,0.1540607142857143,109.99976818044833,0.012866832940957088,0.06328571428571428,1.0,0.0,0.0,1.0,40185458.18,72408830.07
168.6,70.7,1.0,economy,0.0,flat,track,636.3,2.0,4,45.208,4972.9,75.94,168.6,459.55,6.0,7.0,0.2681376037959668,110.00044239957529,0.06411081092671213,0.4193357058125742,0.0,2.0,0.0,3.0,8740321.79,11097635.42
